singer,title,film_album,film_or_nonfilm,year,Language
Sunidhi Chauhan,Ishq Kabhi Kariyo Na,Musafir,Film,2004,Hindi
Sunidhi Chauhan,Kaisi Paheli Zindagani,Parineeta,Film,2005,Hindi
Sunidhi Chauhan,Crazy Kiya Re,Dhoom 2,Film,2006,Hindi
Sunidhi Chauhan,Aaja Nachle,Aaja Nachle,Film,2007,Hindi
Sunidhi Chauhan,Ishq Sufiyana (Female),The Dirty Picture,Film,2011,Hindi
Sunidhi Chauhan,Halkat Jawani,Heroine,Film,2012,Hindi
Sunidhi Chauhan,Kamli,Dhoom 3,Film,2013,Hindi
Sunidhi Chauhan,Piku,Piku,Film,2015,Hindi
Sunidhi Chauhan,Girls Like To Swing,Dil Dhadakne Do,Film,2015,Hindi
Sunidhi Chauhan,Bloody Hell,Rangoon,Film,2017,Hindi
Sunidhi Chauhan,Smile Ke Dekho Dekho,,Non-film,2019,Hindi
Sunidhi Chauhan,Ye Ranjishein,,Non-film,2021,Hindi
Sunidhi Chauhan,MasterChef India (Title Track),,Non-film,2023,Hindi
Sunidhi Chauhan,Aankh,,Non-film,2024,Hindi
KK,Aap Ki Dua,,Non-film,1999,Hindi
KK,Pyaar Ke Pal,,Non-film,1999,Hindi
KK,Yaaron,,Non-film,1999,Hindi
KK,Dil Se Mat Khel,,Non-film,1999,Hindi
KK,Yeh Tanhai,,Non-film,1999,Hindi
KK,Mehki Hawa,,Non-film,1999,Hindi
KK,Din Ho Ya Raat,,Non-film,1999,Hindi
KK,Aasman Ke,,Non-film,2008,Hindi
KK,Dekho Na,,Non-film,2008,Hindi
KK,Yeh Kahaan Mil Gaye,,Non-film,2008,Hindi
KK,Rain Bhari Kaari (Maajhi),,Non-film,2008,Hindi
KK,Deewana Hai Mera Dil,,Non-film,2008,Hindi
KK,Sach Keh Raha Hai,Rehnaa Hai Terre Dil Mein,Film,2001,Hindi
KK,Awarapan Banjarapan,Jism,Film,2003,Hindi
KK,Tu Hi Meri Shab Hai,Gangster,Film,2006,Hindi
KK,Kya Mujhe Pyaar Hai,Woh Lamhe,Film,2006,Hindi
KK,Aankhon Mein Teri,Om Shanti Om,Film,2007,Hindi
KK,O Meri Jaan,Life in a... Metro,Film,2007,Hindi
KK,Zara Sa,Jannat,Film,2008,Hindi
KK,Haan Tu Hain,Jannat,Film,2008,Hindi
KK,Dil Ibadat,Tum Mile,Film,2009,Hindi
KK,Dil Kyun Yeh Mera,Kites,Film,2010,Hindi
KK,Tujhe Sochta Hoon,Jannat 2,Film,2012,Hindi
KK,Jannatein Kahan,Jannat 2,Film,2012,Hindi
KK,Tu Jo Mila,Bajrangi Bhaijaan,Film,2015,Hindi
Hariharan,Jhonka Hawa Ka,Hum Dil De Chuke Sanam,Film,1999,Hindi
Hariharan,Kaash Aisa Koi,Kaash,Non-film,2000,Hindi
Hariharan,Kitni Baatein,Lakshya,Film,2004,Hindi
Hariharan,Baith Mere Paas,Waqt,Non-film,2005,Hindi
Hariharan,Yeh Aaine Se,Aks,Film,2001,Hindi
Hariharan,Dhaani,,Non-film,2004,Hindi
Hariharan,Mere Dushman Mere Bhai,Border,Film,1997,Hindi
Hariharan,Aathwan Sur,,Non-film,1998,Hindi
Hariharan,Kuch Door Hamare Saath,,Non-film,1991,Hindi
Hariharan,Roja Janeman,Roja,Film,1992,Hindi
Hariharan,Hazir,,Non-film,1992,Hindi
Hariharan,Humne Kati Hai,,Non-film,1990,Hindi
Hariharan,Paigham,,Non-film,1997,Hindi
Hariharan,Jashn,,Non-film,1996,Hindi
Hariharan,Halka Nasha,,Non-film,1996,Hindi
Hariharan,Dil Ki Baat,,Non-film,1990,Hindi
Hariharan,Tu Hi Re (Solo Version),Bombay,Film,1995,Hindi
Hariharan,Lahore Ke Rang,,Non-film,2005,Hindi
Hariharan,Lafzz,,Non-film,2008,Hindi
Hariharan,Hasrat,,Non-film,2011,Hindi
Hariharan,Jiya Jale (Solo Version),Dil Se,Film,1998,Hindi
Hariharan,Manzil,,Non-film,2022,Hindi
Hariharan,Sarhadein,,Non-film,2011,Hindi
Hariharan,Main Kahin Bhi Rahoon,LOC Kargil,Film,2003,Hindi
Hariharan,Bharat,,Non-film,2024,Hindi
Sukhwinder Singh,Aaja Sanam,Khilaaf,Film,1991,Hindi
Sukhwinder Singh,Deewane Tere Naam Ke,Saudagar,Film,1991,Hindi
Sukhwinder Singh,Mahiya,Dus,Film,1997,Hindi
Sukhwinder Singh,Dholna,Thakshak,Film,1999,Hindi
Sukhwinder Singh,Main Hindustan Hoon,Hindustan Ki Kasam,Film,1999,Hindi
Sukhwinder Singh,Layi Vi Na Gayee,Chalte Chalte,Film,2003,Hindi
Sukhwinder Singh,Nasha Hi Nasha,Nasha Hi Nasha Hai,Non-film,2000,Hindi
Sukhwinder Singh,Jashn,Jashn,Non-film,2001,Hindi
Sukhwinder Singh,Lagan Lagi,Tere Naam,Film,2003,Hindi
Sukhwinder Singh,Chak De India,Chak De! India,Film,2007,Hindi
Sukhwinder Singh,Haule Haule,Rab Ne Bana Di Jodi,Film,2008,Hindi
Sukhwinder Singh,Fashion Ka Jalwa,Fashion,Film,2008,Hindi
Sukhwinder Singh,Beedi Jalaile (Solo Version),Omkara,Film,2006,Hindi
Sukhwinder Singh,Thok De Killi,Raavan,Film,2010,Hindi
Sukhwinder Singh,Singham,Singham,Film,2011,Hindi
Sukhwinder Singh,Bismil,Haider,Film,2014,Hindi
Sukhwinder Singh,Sultan,Sultan,Film,2016,Hindi
Sukhwinder Singh,Peer Manaawan Challiyaan,,Non-film,2015,Hindi
Sukhwinder Singh,Fateh,,Non-film,2018,Hindi
Sukhwinder Singh,Kar Har Maidaan Fateh (Solo Version),Sanju,Film,2018,Hindi
Sukhwinder Singh,Hoo'n Kardi,,Non-film,2020,Hindi
Sukhwinder Singh,Bhairava,,Non-film,2021,Hindi
Sukhwinder Singh,Gajanana,Bajirao Mastani,Film,2015,Hindi
Sukhwinder Singh,Jai Ho,Slumdog Millionaire,Film,2008,Hindi
Sukhwinder Singh,Bajrangi Bhaijaan,Bajrangi Bhaijaan,Film,2015,Hindi
Kailash Kher,Allah Ke Bande,Waisa Bhi Hota Hai Part II,Film,2003,Hindi
Kailash Kher,Teri Deewani,Kailasa,Non-film,2006,Hindi
Kailash Kher,Saiyaan,Kailasa Jhoomo Re,Non-film,2007,Hindi
Kailash Kher,Ya Rabba,Salaam-E-Ishq,Film,2007,Hindi
Kailash Kher,Chaandan Mein,Chaandan Mein,Non-film,2009,Hindi
Kailash Kher,Arziyan,Delhi-6,Film,2009,Hindi
Kailash Kher,Tujhe Main Pyar Karu,1920,Film,2008,Hindi
Kailash Kher,Mere Nishaan,OMG – Oh My God!,Film,2012,Hindi
Kailash Kher,Rangeele,Rangeele,Non-film,2012,Hindi
Kailash Kher,Daulat Shohrat,,Non-film,2013,Hindi
Kailash Kher,Kaun Hain Voh,Baahubali: The Beginning,Film,2015,Hindi
Kailash Kher,Ishq Anokha,Ishq Anokha,Non-film,2016,Hindi
Kailash Kher,Adiyogi,,Non-film,2017,Hindi
Kailash Kher,Noor E Khuda,Poster Boys,Film,2017,Hindi
Kailash Kher,Hum Hain Bank Chor,Bank Chor,Film,2017,Hindi
Kailash Kher,Hua Shankhnaad,Dassehra,Film,2018,Hindi
Kailash Kher,Taandav,Laal Kaptaan,Film,2019,Hindi
Kailash Kher,Bhole Chale,,Non-film,2019,Hindi
Kailash Kher,Maula Mere,Gul Makai,Film,2020,Hindi
Kailash Kher,Choti Si Chiraiya,Mimi,Film,2021,Hindi
Kailash Kher,Vande Mataram,Hai Tujhe Salaam India,Film,2022,Hindi
Kailash Kher,Lalkaar,Fursat,Film,2023,Hindi
Kailash Kher,Ho Tayyar,OMG 2,Film,2023,Hindi
Kailash Kher,Ram Dhun,Main Atal Hoon,Film,2024,Hindi
Kailash Kher,Bol Mohabbat,Amar Singh Chamkila,Film,2024,Hindi
Neha Kakkar,Bareilly Ke Bazzar Mein,Jail,Film,2009,Hindi
Neha Kakkar,Manali Trance,The Shaukeens,Film,2014,Hindi
Neha Kakkar,London Thumakda,Queen,Film,2014,Hindi
Neha Kakkar,Rasleela,,Non-film,2015,Hindi
Neha Kakkar,Joban Hai Shawa,Jugni,Film,2016,Hindi
Neha Kakkar,Mile Ho Tum (Reprise),Fever,Film,2016,Hindi
Neha Kakkar,Maahi Ve (Unplugged),Wajah Tum Ho,Film,2016,Hindi
Neha Kakkar,O Janiya,Force 2,Film,2016,Hindi
Neha Kakkar,Ring,,Non-film,2017,Hindi
Neha Kakkar,Ghungta,Babumoshai Bandookbaaz,Film,2017,Hindi
Neha Kakkar,La La La,,Non-film,2018,Hindi
Neha Kakkar,Naina,Dangal,Film,2016,Hindi
Neha Kakkar,Story of My Life,,Non-film,2018,Hindi
Neha Kakkar,Jinke Liye,,Non-film,2020,Hindi
Neha Kakkar,Nehu Da Vyah,,Non-film,2020,Hindi
Neha Kakkar,Matlabi Yariyan,The Girl on the Train,Film,2021,Hindi
Neha Kakkar,Marjaneya,,Non-film,2021,Hindi
Neha Kakkar,Saiyaan Ji,,Non-film,2021,Hindi
Neha Kakkar,O Sajna,,Non-film,2022,Hindi
Neha Kakkar,Balenciaga,,Non-film,2023,Hindi
Neha Kakkar,Khoobsurat,,Non-film,2023,Hindi
Neha Kakkar,Jamna Paar,,Non-film,2023,Hindi
Neha Kakkar,Ronay Ka Maza,,Non-film,2024,Hindi
Neha Kakkar,Bijli,,Non-film,2024,Hindi
Neha Kakkar,Aaye Haaye,,Non-film,2024,Hindi
Armaan Malik,Love You Till The End,Jai Ho,Film,2014,Hindi
Armaan Malik,Tu Hawa,W,Film,2014,Hindi
Armaan Malik,Auliya,Ungli,Film,2014,Hindi
Armaan Malik,Main Hoon Hero Tera,Hero,Film,2015,Hindi
Armaan Malik,Wajah Tum Ho,Hate Story 3,Film,2015,Hindi
Armaan Malik,Main Rahoon Ya Na Rahoon,,Non-film,2015,Hindi
Armaan Malik,Kuch Toh Hain,Do Lafzon Ki Kahani,Film,2016,Hindi
Armaan Malik,Besabriyaan,M.S. Dhoni: The Untold Story,Film,2016,Hindi
Armaan Malik,Jab Tak,M.S. Dhoni: The Untold Story,Film,2016,Hindi
Armaan Malik,Kaun Tujhe (Armaan Malik Version),,Non-film,2016,Hindi
Armaan Malik,Uff Yeh Noor,Noor,Film,2017,Hindi
Armaan Malik,Aaja Na Ferrari Mein,,Non-film,2017,Hindi
Armaan Malik,Tere Dil Mein,Commando 2,Film,2017,Hindi
Armaan Malik,Ghar Se Nikalte Hi,,Non-film,2018,Hindi
Armaan Malik,Ready to Move,,Non-film,2018,Hindi
Armaan Malik,Pehla Pyaar,Kabir Singh,Film,2019,Hindi
Armaan Malik,Tootey Khaab,,Non-film,2019,Hindi
Armaan Malik,Zara Thehro,,Non-film,2020,Hindi
Armaan Malik,Parinda,Saina,Film,2021,Hindi
Armaan Malik,Main Tujhe Chaahta Hoon Kyun,,Non-film,2022,Hindi
Armaan Malik,Jaan Hai Meri,Radhe Shyam,Film,2022,Hindi
Armaan Malik,De Taali,Bhool Bhulaiyaa 2,Film,2022,Hindi
Armaan Malik,You,,Non-film,2022,Hindi
Armaan Malik,Sun Maahi,,Non-film,2023,Hindi
Armaan Malik,Kasam Se,,Non-film,2024,Hindi
Jubin Nautiyal,Meherbani,The Shaukeens,Film,2014,Hindi
Jubin Nautiyal,Zindagi Kuch Toh Bata (Reprise),Bajrangi Bhaijaan,Film,2015,Hindi
Jubin Nautiyal,Bandeyaa,Jazbaa,Film,2015,Hindi
Jubin Nautiyal,Le Chala,One Night Stand,Film,2016,Hindi
Jubin Nautiyal,The Sound Of Raaz,Raaz Reboot,Film,2016,Hindi
Jubin Nautiyal,Kuch Din,Kaabil,Film,2017,Hindi
Jubin Nautiyal,Tanha Tanha,Dil Jo Na Keh Saka,Film,2017,Hindi
Jubin Nautiyal,Lo Safar,Baaghi 2,Film,2018,Hindi
Jubin Nautiyal,Humnava Mere,,Non-film,2018,Hindi
Jubin Nautiyal,Tum Se,Jalebi,Film,2018,Hindi
Jubin Nautiyal,Phir Mulaaqat,Why Cheat India,Film,2019,Hindi
Jubin Nautiyal,Tujhe Kitna Chahein Aur,Kabir Singh,Film,2019,Hindi
Jubin Nautiyal,Tum Hi Aana,Marjaavaan,Film,2019,Hindi
Jubin Nautiyal,Main Janta Hoon,The Body,Film,2019,Hindi
Jubin Nautiyal,Meri Aashiqui,,Non-film,2020,Hindi
Jubin Nautiyal,Ae Dil Bata,The Forgotten Army,Film,2020,Hindi
Jubin Nautiyal,Phir Chala,Ginny Weds Sunny,Film,2020,Hindi
Jubin Nautiyal,Lut Gaye,,Non-film,2021,Hindi
Jubin Nautiyal,Wafa Na Raas Aayee,,Non-film,2021,Hindi
Jubin Nautiyal,Suna Hai,Sanak,Film,2021,Hindi
Jubin Nautiyal,Udd Jaa Parindey,Radhe Shyam,Film,2022,Hindi
Jubin Nautiyal,Mere Ghar Ram Aaye Hain,,Non-film,2023,Hindi
Jubin Nautiyal,Mere Baba,,Non-film,2023,Hindi
Jubin Nautiyal,Saath Hum Rahein,Drishyam 2,Film,2022,Hindi
Jubin Nautiyal,Hai Kaisi Kaisi,,Non-film,2024,Hindi
Lucky Ali,O Sanam,Sunoh,Non-film,1996,Hindi
Lucky Ali,Sunoh,Sunoh,Non-film,1996,Hindi
Lucky Ali,Pyaar Ka Musafir,Sunoh,Non-film,1996,Hindi
Lucky Ali,Aap Par Arz Hai,Sunoh,Non-film,1996,Hindi
Lucky Ali,Milegi Milegi,Sunoh,Non-film,1996,Hindi
Lucky Ali,Teri Yaadein,Sifar,Non-film,1998,Hindi
Lucky Ali,Nahin Rakhta Dil Mein Kuch,Sifar,Non-film,1998,Hindi
Lucky Ali,Jheel Pe Jaise,Sifar,Non-film,1998,Hindi
Lucky Ali,Tu Kaun Hai,Bhopal Express,Film,1999,Hindi
Lucky Ali,Ek Pal Ka Jeena,Kaho Naa... Pyaar Hai,Film,2000,Hindi
Lucky Ali,Tere Mere Saath,Aks,Non-film,2001,Hindi
Lucky Ali,Kitni Haseen Zindagi,Aks,Non-film,2001,Hindi
Lucky Ali,Behti Nadi,Aks,Non-film,2001,Hindi
Lucky Ali,Maut,Kaante,Film,2002,Hindi
Lucky Ali,Sote Sote,Love at Times Square,Film,2002,Hindi
Lucky Ali,Ye Raste Ye,Love at Times Square,Film,2002,Hindi
Lucky Ali,Kabhi Aisa Lagta Hai,Kabhi Aisa Lagta Hai,Non-film,2004,Hindi
Lucky Ali,Teri Yaad Jab Aati Hai,Kabhi Aisa Lagta Hai,Non-film,2004,Hindi
Lucky Ali,Jaana Hai Jaana Hai,Kasak,Film,2005,Hindi
Lucky Ali,Dekha Hai Aise Bhi,"Road, Movie",Film,2009,Hindi
Lucky Ali,Kaisi Tanhai,"Road, Movie",Film,2009,Hindi
Lucky Ali,Dil Gaaye Jaa,Xsuie,Non-film,2009,Hindi
Lucky Ali,Bekarar,Paathshaala,Film,2010,Hindi
Lucky Ali,Hairat,Anjaana Anjaani,Film,2010,Hindi
Lucky Ali,Safarnama,Tamasha,Film,2015,Hindi
Atif Aslam,Jal Pari,Jal Pari,Non-film,2004,Hindi
Atif Aslam,Bheegi Yaadein,Jal Pari,Non-film,2004,Hindi
Atif Aslam,Dil Haray,Jal Pari,Non-film,2004,Hindi
Atif Aslam,Ankhon Se,Jal Pari,Non-film,2004,Hindi
Atif Aslam,Aadat,Jal Pari,Non-film,2004,Hindi
Atif Aslam,Woh Lamhe,Zeher,Film,2005,Hindi
Atif Aslam,Aadat (Atif Version),Kalyug,Film,2005,Hindi
Atif Aslam,Doorie,Doorie,Non-film,2006,Hindi
Atif Aslam,Kuch Is Tarah,Doorie,Non-film,2006,Hindi
Atif Aslam,Hum Kis Gali Jaa Rahe Hain,Doorie,Non-film,2006,Hindi
Atif Aslam,Ehsaas,Doorie,Non-film,2006,Hindi
Atif Aslam,Meri Kahani,Meri Kahani,Non-film,2008,Hindi
Atif Aslam,Rabba Sacheya,Meri Kahani,Non-film,2008,Hindi
Atif Aslam,Pehli Nazar Mein,Race,Film,2008,Hindi
Atif Aslam,Tu Jaane Na (Atif Version),Ajab Prem Ki Ghazab Kahani,Film,2009,Hindi
Atif Aslam,Tu Chahiye,Bajrangi Bhaijaan,Film,2015,Hindi
Atif Aslam,Jeena Jeena,Badlapur,Film,2015,Hindi
Atif Aslam,Tere Sang Yaara,Rustom,Film,2016,Hindi
Atif Aslam,Pehli Dafa,,Non-film,2017,Hindi
Atif Aslam,Dil Diyan Gallan,Tiger Zinda Hai,Film,2017,Hindi
Atif Aslam,O Saathi,Baaghi 2,Film,2018,Hindi
Atif Aslam,Tera Hua,Loveyatri,Film,2018,Hindi
Atif Aslam,Dekhte Dekhte,Batti Gul Meter Chalu,Film,2018,Hindi
Atif Aslam,Baarishein,,Non-film,2019,Hindi
Atif Aslam,Rafta Rafta,,Non-film,2021,Hindi
Mohit Chauhan,Dooba Dooba,Boondein,Non-film,1998,Hindi
Mohit Chauhan,Boondein,Boondein,Non-film,1998,Hindi
Mohit Chauhan,Khoon Chala,Rang De Basanti,Film,2006,Hindi
Mohit Chauhan,Guncha Koi,"Main, Meri Patni Aur Woh",Film,2005,Hindi
Mohit Chauhan,Tum Se Hi,Jab We Met,Film,2007,Hindi
Mohit Chauhan,Masakali,Delhi-6,Film,2009,Hindi
Mohit Chauhan,Pee Loon,Once Upon a Time in Mumbaai,Film,2010,Hindi
Mohit Chauhan,Jo Bhi Main,Rockstar,Film,2011,Hindi
Mohit Chauhan,Phir Se Udd Chala,Rockstar,Film,2011,Hindi
Mohit Chauhan,Sadda Haq,Rockstar,Film,2011,Hindi
Mohit Chauhan,Matargashti,Tamasha,Film,2015,Hindi
Mohit Chauhan,Kadambari,Fitoor (Mohit Chauhan album),Non-film,2012,Hindi
Mohit Chauhan,Fitoor,Fitoor (Mohit Chauhan album),Non-film,2012,Hindi
Mohit Chauhan,Khwabon Ke Rishte,Fitoor (Mohit Chauhan album),Non-film,2012,Hindi
Mohit Chauhan,Chandani Raat,Silk Route: Pehchan,Non-film,2000,Hindi
Mohit Chauhan,Pehchan,Silk Route: Pehchan,Non-film,2000,Hindi
Mohit Chauhan,Sapney,Silk Route: Pehchan,Non-film,2000,Hindi
Mohit Chauhan,Tum Ho (Mohit Solo Version),Rockstar,Film,2011,Hindi
Mohit Chauhan,Ilahi Reprise (Live Solo),,Non-film,2014,Hindi
Mohit Chauhan,Thode Se Hum,Sanju,Film,2018,Hindi
Mohit Chauhan,Chandni Si Raat,,Non-film,2020,Hindi
Mohit Chauhan,Kanha,RRR (Hindi),Film,2022,Hindi
Mohit Chauhan,Tum Se Hi (MTV Unplugged Solo),,Non-film,2012,Hindi
Mohit Chauhan,Chand Safar,,Non-film,2021,Hindi
Mohit Chauhan,Tere Bina Nahi Lagda,,Non-film,2023,Hindi
Javed Ali,Jashn-e-Bahaaraa,Jodhaa Akbar,Film,2008,Hindi
Javed Ali,Tu Hi Haqeeqat,Tum Mile,Film,2009,Hindi
Javed Ali,Deewana Kar Raha Hai,Raaz 3,Film,2012,Hindi
Javed Ali,Shayaraana,Holiday,Film,2014,Hindi
Javed Ali,Maula,Wazir,Film,2015,Hindi
Javed Ali,Naina Lade,Dabangg 3,Film,2019,Hindi
Javed Ali,Srivalli (Hindi),Pushpa: The Rise,Film,2021,Hindi
Javed Ali,Saathiya,Major (Hindi),Film,2022,Hindi
Javed Ali,Khudaya Khair (Solo Version),Billu,Film,2009,Hindi
Javed Ali,Tera Saath Ho,,Non-film,2016,Hindi
Javed Ali,Rangreziya,,Non-film,2017,Hindi
Javed Ali,Yaara,,Non-film,2021,Hindi
Javed Ali,Pal Ek Pal,,Non-film,2019,Hindi
Javed Ali,Teri Jhalak Asharfi (Solo),Pushpa: The Rise (Hindi),Film,2021,Hindi
Javed Ali,Kunwara,,Non-film,2014,Hindi
Javed Ali,Tere Ishq Mein,,Non-film,2018,Hindi
Javed Ali,Guzar Gaya,,Non-film,2020,Hindi
Javed Ali,Teri Aashiqui,,Non-film,2015,Hindi
Javed Ali,Tu Hai Toh Mujhe Phir Aur Kya Chahiye (Solo Version),,Non-film,2013,Hindi
Javed Ali,Phir Mohabbat (Unplugged Solo),Murder 2,Film,2011,Hindi
Javed Ali,Sun Le Dua Yeh Meri,,Non-film,2017,Hindi
Javed Ali,Mere Maula,,Non-film,2016,Hindi
Javed Ali,Tumse Mila Doon,Double XL,Film,2022,Hindi
Javed Ali,O Re Piya (Hindi Single),,Non-film,2020,Hindi
Javed Ali,Ghazalon Ki Tarah,Banaras,Film,2022,Hindi
Sadhana Sargam,Har Kisiko Nahin Milta,Janbaaz,Film,1990,Hindi
Sadhana Sargam,Saat Samundar Paar,Vishwatma,Film,1992,Hindi
Sadhana Sargam,Teri Umeed Tera Intezar (Female),Deewana,Film,1992,Hindi
Sadhana Sargam,Tere Dar Par Sanam,Phir Teri Kahani Yaad Aayee,Film,1993,Hindi
Sadhana Sargam,Na Kajre Ki Dhar (Female),Mohra,Film,1994,Hindi
Sadhana Sargam,Chupke Se,Saathiya,Film,2002,Hindi
Sadhana Sargam,Aao Naa,Kyun! Ho Gaya Na,Film,2004,Hindi
Sadhana Sargam,Pehla Nasha (Female Solo),Jo Jeeta Wohi Sikandar,Film,1992,Hindi
Sadhana Sargam,Jab Koi Baat Bigad Jaye (Female),Jurm,Film,1990,Hindi
Sadhana Sargam,Bin Sajan Jhula Jhulu (Female),Damini,Film,1993,Hindi
Sadhana Sargam,O Paalanhaare,Lagaan,Film,2001,Hindi
Sadhana Sargam,Salaam-E-Ishq,Salaam-E-Ishq,Film,2007,Hindi
Sadhana Sargam,Saiyaan,,Non-film,2000,Hindi
Sadhana Sargam,Oh My Love,,Non-film,1995,Hindi
Sadhana Sargam,Aashiyan,,Non-film,1996,Hindi
Sadhana Sargam,Kahin Na Ja,,Non-film,1997,Hindi
Sadhana Sargam,Chandni Raat,,Non-film,1998,Hindi
Sadhana Sargam,Deewana,,Non-film,1999,Hindi
Sadhana Sargam,Kabhi Haan Kabhi Naa,,Non-film,2000,Hindi
Sadhana Sargam,Vaada,,Non-film,2001,Hindi
Sadhana Sargam,Bekhudi,,Non-film,2002,Hindi
Sadhana Sargam,Ishq Hua,,Non-film,2003,Hindi
Sadhana Sargam,Tere Khayalon Mein,,Non-film,2005,Hindi
Sadhana Sargam,Dil Ki Tanhaiyon Mein,,Non-film,2008,Hindi
Sadhana Sargam,Aagaman,,Non-film,2006,Hindi
Anuradha Paudwal,Nazar Ke Samne (Female),Aashiqui,Film,1990,Hindi
Anuradha Paudwal,Dil Hai Ke Manta Nahin,Dil Hai Ke Manta Nahin,Film,1991,Hindi
Anuradha Paudwal,Bahut Pyar Karte Hain (Female),Saajan,Film,1991,Hindi
Anuradha Paudwal,Dhak Dhak Karne Laga,Beta,Film,1992,Hindi
Anuradha Paudwal,Hui Aankh Nam,Saathi,Film,1991,Hindi
Anuradha Paudwal,Tumhein Apna Banane Ki Kasam Khai Hai,Sadak,Film,1991,Hindi
Anuradha Paudwal,Mainu Ishq Da Lagya Rog,Dil Hai Ke Manta Nahin,Film,1991,Hindi
Anuradha Paudwal,Tamma Tamma Loge,Thanedaar,Film,1990,Hindi
Anuradha Paudwal,Zindagi Is Tarah,Murder,Film,2004,Hindi
Anuradha Paudwal,Intezaar,Paap,Film,2003,Hindi
Anuradha Paudwal,Shiv Amritwani,,Non-film,1999,Hindi
Anuradha Paudwal,Hanuman Amritwani,,Non-film,1997,Hindi
Anuradha Paudwal,Gayatri Mantra,,Non-film,1998,Hindi
Anuradha Paudwal,Om Jai Jagdish Hare,,Non-film,1995,Hindi
Anuradha Paudwal,Durga Amritwani,,Non-film,1999,Hindi
Anuradha Paudwal,Main Pardesi Hoon,,Non-film,1993,Hindi
Anuradha Paudwal,Aarti Kunj Bihari Ki,,Non-film,1994,Hindi
Anuradha Paudwal,Shiv Aaradhana,,Non-film,1991,Hindi
Anuradha Paudwal,Ram Raksha Stotra,,Non-film,1992,Hindi
Anuradha Paudwal,Shri Krishna Govind Hare Murari,,Non-film,1996,Hindi
Anuradha Paudwal,Mahamrityunjay Mantra,,Non-film,1998,Hindi
Anuradha Paudwal,Jai Ambe Gauri,,Non-film,1994,Hindi
Anuradha Paudwal,Subah Subah Le Shiv Ka Naam,,Non-film,1995,Hindi
Anuradha Paudwal,Shree Ram-Vandana,,Non-film,1993,Hindi
Anuradha Paudwal,Uth Jaag Musafir,,Non-film,1992,Hindi
Kavita Krishnamurthy,Hawa Hawai,Mr. India,Film,1990,Hindi
Kavita Krishnamurthy,Mera Piya Ghar Aaya,Yaraana,Film,1995,Hindi
Kavita Krishnamurthy,Pyar Hua Chupke Se,1942: A Love Story,Film,1994,Hindi
Kavita Krishnamurthy,Aaj Main Upar,Khamoshi: The Musical,Film,1996,Hindi
Kavita Krishnamurthy,Nimbooda Nimbooda,Hum Dil De Chuke Sanam,Film,1999,Hindi
Kavita Krishnamurthy,Maar Daala,Devdas,Film,2002,Hindi
Kavita Krishnamurthy,Dola Re Dola (Female Solo),Devdas,Film,2002,Hindi
Kavita Krishnamurthy,Dholi Taro Dhol Baaje (Female Solo),Hum Dil De Chuke Sanam,Film,1999,Hindi
Kavita Krishnamurthy,Tu Cheez Badi Hai Mast Mast (Female),Mohra,Film,1994,Hindi
Kavita Krishnamurthy,Main Aisi Cheez Nahin,Salma Pe Dil Aa Gaya,Film,1997,Hindi
Kavita Krishnamurthy,Koi Akela Kahan,,Non-film,2008,Hindi
Kavita Krishnamurthy,Hum Tum Mile,,Non-film,2000,Hindi
Kavita Krishnamurthy,Shambhu Sitara,,Non-film,2005,Hindi
Kavita Krishnamurthy,Devi,,Non-film,2001,Hindi
Kavita Krishnamurthy,Ram Ka Naam,,Non-film,2003,Hindi
Kavita Krishnamurthy,Krishna,,Non-film,2002,Hindi
Kavita Krishnamurthy,Aum,,Non-film,2004,Hindi
Kavita Krishnamurthy,Mahalakshmi,,Non-film,2006,Hindi
Kavita Krishnamurthy,Ganesha,,Non-film,2007,Hindi
Kavita Krishnamurthy,Radha,,Non-film,2009,Hindi
Kavita Krishnamurthy,Om Namah Shivaya,,Non-film,2010,Hindi
Kavita Krishnamurthy,Saanson Ki Maala,,Non-film,1997,Hindi
Kavita Krishnamurthy,Ishq Mein Ruswai,,Non-film,2011,Hindi
Kavita Krishnamurthy,O Yaara,,Non-film,2012,Hindi
Kavita Krishnamurthy,Yeh Dhadkan Mere Dil Ki,Mashooq,Film,1992,Hindi
Shankar Mahadevan,Breathless,,Non-film,1998,Hindi
Shankar Mahadevan,Noor-E-Khuda,My Name Is Khan,Film,2010,Hindi
Shankar Mahadevan,Zinda,Bhaag Milkha Bhaag,Film,2013,Hindi
Shankar Mahadevan,Lakshya,Lakshya,Film,2004,Hindi
Shankar Mahadevan,Maa,Taare Zameen Par,Film,2007,Hindi
Shankar Mahadevan,Der Lagi Lekin,Zindagi Na Milegi Dobara,Film,2011,Hindi
Shankar Mahadevan,Manikarnika,Manikarnika – The Queen of Jhansi,Film,2019,Hindi
Shankar Mahadevan,Ekadantaya Vakratundaya,,Non-film,2003,Hindi
Shankar Mahadevan,Sapnon Se Bhare Naina,Luck By Chance,Film,2009,Hindi
Shankar Mahadevan,Yeh Hausla,Dor,Film,2006,Hindi
Shankar Mahadevan,Shoonya,,Non-film,2006,Hindi
Shankar Mahadevan,Om Namah Shivay,,Non-film,2009,Hindi
Shankar Mahadevan,Mere Khuda,My Name Is Khan,Film,2010,Hindi
Shankar Mahadevan,Dhuan Dhuan,Mission Kashmir,Film,2000,Hindi
Shankar Mahadevan,Tere Jaisa,,Non-film,2012,Hindi
